infraction_description,set_fine_amount,location2
PARK PROHIBITED TIME NO PERMIT,30,56 ALHAMBRA AVE
PARK PROHIBITED TIME NO PERMIT,30,270 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,RAMSDEN PARK RD
PARK PROHIBITED TIME NO PERMIT,30,10 BOULTON AVE
PARK PROHIBITED TIME NO PERMIT,30,258 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,59 HEWITT AVE
PARK PROHIBITED TIME NO PERMIT,30,RAMSDEN PARK RD
PARK PROHIBITED TIME NO PERMIT,30,253 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,305 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,199 NIAGARA ST
PARK PROHIBITED TIME NO PERMIT,30,30 RATHNELLY AVE
PARK PROHIBITED TIME NO PERMIT,30,99 BOWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,199 NIAGARA ST
PARK PROHIBITED TIME NO PERMIT,30,54 RATHNELLY AVE
PARK PROHIBITED TIME NO PERMIT,30,421 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,137 SUNNYSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,152 RANLEIGH AVE
PARK PROHIBITED TIME NO PERMIT,30,425 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,137 SUNNYSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,15 MCMURRICH ST
PARK PROHIBITED TIME NO PERMIT,30,429 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,232 LOGAN AVE
PARK PROHIBITED TIME NO PERMIT,30,151 SUNNYSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,224 LOGAN AVE
PARK PROHIBITED TIME NO PERMIT,30,142 TECUMSETH ST
PARK PROHIBITED TIME NO PERMIT,30,91 EDWIN AVE
PARK PROHIBITED TIME NO PERMIT,30,463 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,77 MC GEE ST
PARK PROHIBITED TIME NO PERMIT,30,19 RELMAR RD
PARK PROHIBITED TIME NO PERMIT,30,87 HOOK AVE
PARK PROHIBITED TIME NO PERMIT,30,9 SUMMERHILL GDNS
PARK PROHIBITED TIME NO PERMIT,30,241 GARDEN AVE
PARK PROHIBITED TIME NO PERMIT,30,148 TECUMSETH ST
PARK PROHIBITED TIME NO PERMIT,30,49 FIFTEENTH ST
PARK PROHIBITED TIME NO PERMIT,30,69 EDWIN AVE
PARK PROHIBITED TIME NO PERMIT,30,9 SUMMERHILL GDNS
PARK PROHIBITED TIME NO PERMIT,30,471 EUCLID AVE
PARK PROHIBITED TIME NO PERMIT,30,241 GARDEN AVE
PARK PROHIBITED TIME NO PERMIT,30,65 HOOK AVE
PARK PROHIBITED TIME NO PERMIT,30,47 MC GEE ST
PARK PROHIBITED TIME NO PERMIT,30,29 HOOK AVE
PARK PROHIBITED TIME NO PERMIT,30,23 GRANT ST
PARK PROHIBITED TIME NO PERMIT,30,259 GARDEN AVE
PARK PROHIBITED TIME NO PERMIT,30,45 MC GEE ST
PARK PROHIBITED TIME NO PERMIT,30,95 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,50 SUMMERHILL GDNS
PARK PROHIBITED TIME NO PERMIT,30,11 HOOK AVE
PARK PROHIBITED TIME NO PERMIT,30,11 HOOK AVE
PARK PROHIBITED TIME NO PERMIT,30,11 HOOK AVE
PARK PROHIBITED TIME NO PERMIT,30,89 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,58 PARKDALE RD
PARK PROHIBITED TIME NO PERMIT,30,122 SHAFTESBURY AVE
PARK PROHIBITED TIME NO PERMIT,30,20 WINONA DR
PARK PROHIBITED TIME NO PERMIT,30,22 NORTHCOTE AVE
PARK PROHIBITED TIME NO PERMIT,30,85 MERRICK ST
PARK PROHIBITED TIME NO PERMIT,30,51 VICTOR AVE
PARK PROHIBITED TIME NO PERMIT,30,122 SHAFTESBURY AVE
PARK PROHIBITED TIME NO PERMIT,30,151 WOODINGTON AVE
PARK PROHIBITED TIME NO PERMIT,30,660 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,85 MERRICK ST
PARK PROHIBITED TIME NO PERMIT,30,120 FARNHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,87 VICTOR AVE
PARK PROHIBITED TIME NO PERMIT,30,104 SHAFTESBURY AVE
PARK PROHIBITED TIME NO PERMIT,30,1093 DAVENPORT RD
PARK PROHIBITED TIME NO PERMIT,30,BURNABY BLVD
PARK PROHIBITED TIME NO PERMIT,30,BURNABY BLVD
PARK PROHIBITED TIME NO PERMIT,30,99 VICTOR AVE
PARK PROHIBITED TIME NO PERMIT,30,104 SHAFTESBURY AVE
PARK PROHIBITED TIME NO PERMIT,30,252 MACPHERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,509 PALMERSTON BLVD
PARK PROHIBITED TIME NO PERMIT,30,BURNABY BLVD
PARK PROHIBITED TIME NO PERMIT,30,20 PARKDALE RD
PARK PROHIBITED TIME NO PERMIT,30,36 FARNHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,252 MACPHERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,101 VICTOR AVE
PARK PROHIBITED TIME NO PERMIT,30,187 WOLVERLEIGH BLVD
PARK PROHIBITED TIME NO PERMIT,30,256 MACPHERSON AVE
PARK PROHIBITED TIME NO PERMIT,30,10 PARKDALE RD
PARK PROHIBITED TIME NO PERMIT,30,24 FARNHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,204 MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,24 FARNHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,235 MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,38 JOE SHUSTER WAY
PARK PROHIBITED TIME NO PERMIT,30,87 SUMMERHILL AVE
PARK PROHIBITED TIME NO PERMIT,30,16 FARNHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,45 ROSSMORE RD
PARK PROHIBITED TIME NO PERMIT,30,37 ROSSMORE RD
PARK PROHIBITED TIME NO PERMIT,30,16 WOLFREY AVE
PARK PROHIBITED TIME NO PERMIT,30,5 ROSSMORE RD
PARK PROHIBITED TIME NO PERMIT,30,5 ROSSMORE RD
PARK PROHIBITED TIME NO PERMIT,30,5 ROSSMORE RD
PARK PROHIBITED TIME NO PERMIT,30,82 WOLFREY AVE
PARK PROHIBITED TIME NO PERMIT,30,129 FREDERICK ST
PARK PROHIBITED TIME NO PERMIT,30,115 FREDERICK ST
PARK PROHIBITED TIME NO PERMIT,30,11 FAIRVIEW BLVD
PARK PROHIBITED TIME NO PERMIT,30,27 FAIRVIEW BLVD
PARK PROHIBITED TIME NO PERMIT,30,27 FAIRVIEW BLVD
PARK PROHIBITED TIME NO PERMIT,30,SHUTER ST
PARK PROHIBITED TIME NO PERMIT,30,146 COLLIER ST
PARK PROHIBITED TIME NO PERMIT,30,FREDERICK ST
PARK PROHIBITED TIME NO PERMIT,30,52 FREDERICK ST
PARK PROHIBITED TIME NO PERMIT,30,52 FREDERICK ST
PARK PROHIBITED TIME NO PERMIT,30,52 FREDERICK ST
PARK PROHIBITED TIME NO PERMIT,30,135 HAZELWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,111 SUNNYSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,105 SUNNYSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,105 SUNNYSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,43 WALES AVE
PARK PROHIBITED TIME NO PERMIT,30,41 HILLSDALE AVE W
PARK PROHIBITED TIME NO PERMIT,30,496 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,496 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,520 MARKHAM ST
PARK PROHIBITED TIME NO PERMIT,30,25 LONDON ST
PARK PROHIBITED TIME NO PERMIT,30,46 RUSSELL ST
PARK PROHIBITED TIME NO PERMIT,30,31 PELHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,17 PELHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,17 PELHAM AVE
PARK PROHIBITED TIME NO PERMIT,30,17 PATON RD
PARK PROHIBITED TIME NO PERMIT,30,17 PATON RD
PARK PROHIBITED TIME NO PERMIT,30,31 PATON RD
PARK PROHIBITED TIME NO PERMIT,30,PATON RD
PARK PROHIBITED TIME NO PERMIT,30,PATON RD
PARK PROHIBITED TIME NO PERMIT,30,105 SUNNYSIDE AVE
PARK PROHIBITED TIME NO PERMIT,30,33 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,33 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,71 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,83 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,97 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,270 GEORGE ST
PARK PROHIBITED TIME NO PERMIT,30,276 GEORGE ST
PARK PROHIBITED TIME NO PERMIT,30,220 GEORGE ST
PARK PROHIBITED TIME NO PERMIT,30,188 LOWTHER AVE
PARK PROHIBITED TIME NO PERMIT,30,29 ATKINS AVE
PARK PROHIBITED TIME NO PERMIT,30,238 ROBERT ST
PARK PROHIBITED TIME NO PERMIT,30,15 ATKINS AVE
PARK PROHIBITED TIME NO PERMIT,30,208 ROBERT ST
PARK PROHIBITED TIME NO PERMIT,30,1 ATKINS AVE
PARK PROHIBITED TIME NO PERMIT,30,99 WILLCOCKS ST
PARK PROHIBITED TIME NO PERMIT,30,28 BARTLETT AVE
PARK PROHIBITED TIME NO PERMIT,30,42 BARTLETT AVE
PARK PROHIBITED TIME NO PERMIT,30,61 YORE RD
PARK PROHIBITED TIME NO PERMIT,30,47 HUNTLEY ST
PARK PROHIBITED TIME NO PERMIT,30,56 BARTLETT AVE
PARK PROHIBITED TIME NO PERMIT,30,101 ROBERT ST
PARK PROHIBITED TIME NO PERMIT,30,51 HUNTLEY ST
PARK PROHIBITED TIME NO PERMIT,30,85 YORE RD
PARK PROHIBITED TIME NO PERMIT,30,57 HUNTLEY ST
PARK PROHIBITED TIME NO PERMIT,30,61 HUNTLEY ST
PARK PROHIBITED TIME NO PERMIT,30,85 YORE RD
PARK PROHIBITED TIME NO PERMIT,30,72 ROBERT ST
PARK PROHIBITED TIME NO PERMIT,30,128 COLLIER ST
PARK PROHIBITED TIME NO PERMIT,30,PATON RD
PARK PROHIBITED TIME NO PERMIT,30,95 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,142 DENISON AVE
PARK PROHIBITED TIME NO PERMIT,30,93 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,314 HIGH PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,302 HIGH PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,302 HIGH PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,307 HIGH PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,261 MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,44 MCGILL ST
PARK PROHIBITED TIME NO PERMIT,30,19 BODWIN AVE
PARK PROHIBITED TIME NO PERMIT,30,MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,9 BODWIN AVE
PARK PROHIBITED TIME NO PERMIT,30,MELITA AVE
PARK PROHIBITED TIME NO PERMIT,30,153 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,14 BELLWOODS AVE
PARK PROHIBITED TIME NO PERMIT,30,137 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,119 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,546 ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,17 GORE VALE AVE
PARK PROHIBITED TIME NO PERMIT,30,524 ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,524 ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,478 ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,476 ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,445 PACIFIC AVE
PARK PROHIBITED TIME NO PERMIT,30,466 ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,466 ROXTON RD
PARK PROHIBITED TIME NO PERMIT,30,449 PACIFIC AVE
PARK PROHIBITED TIME NO PERMIT,30,736 CRAWFORD ST
PARK PROHIBITED TIME NO PERMIT,30,814 SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,322 HIGH PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,755 SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,755 SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,755 SHAW ST
PARK PROHIBITED TIME NO PERMIT,30,198 MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,198 MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,208 MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,224 MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,198 MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,186 MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,WOOD ST
PARK PROHIBITED TIME NO PERMIT,30,WOOD ST
PARK PROHIBITED TIME NO PERMIT,30,75 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,224 MAVETY ST
PARK PROHIBITED TIME NO PERMIT,30,33 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,33 PEARS AVE
PARK PROHIBITED TIME NO PERMIT,30,8 CASTLE VIEW AVE
PARK PROHIBITED TIME NO PERMIT,30,12 CASTLE VIEW AVE
PARK PROHIBITED TIME NO PERMIT,30,22 CASTLE VIEW AVE
PARK PROHIBITED TIME NO PERMIT,30,261 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,53 GLOUCESTER ST
PARK PROHIBITED TIME NO PERMIT,30,37 GLOUCESTER ST
PARK PROHIBITED TIME NO PERMIT,30,140 GRACE ST
PARK PROHIBITED TIME NO PERMIT,30,104 GRACE ST
PARK PROHIBITED TIME NO PERMIT,30,100 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,100 MAITLAND ST
PARK PROHIBITED TIME NO PERMIT,30,SAMMON AVE
PARK PROHIBITED TIME NO PERMIT,30,SAMMON AVE
PARK PROHIBITED TIME NO PERMIT,30,SAMMON AVE
PARK PROHIBITED TIME NO PERMIT,30,93 GLEDHILL AVE
PARK PROHIBITED TIME NO PERMIT,30,RUNNYMEDE RD
PARK PROHIBITED TIME NO PERMIT,30,457 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,457 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,120 EARL PL
PARK PROHIBITED TIME NO PERMIT,30,474 ORIOLE PKWY
PARK PROHIBITED TIME NO PERMIT,30,RUNNYMEDE RD
PARK PROHIBITED TIME NO PERMIT,30,326 OSLER ST
PARK PROHIBITED TIME NO PERMIT,30,6 KING EDWARD AVE
PARK PROHIBITED TIME NO PERMIT,30,159 GREENWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,326 OSLER ST
PARK PROHIBITED TIME NO PERMIT,30,326 OSLER ST
PARK PROHIBITED TIME NO PERMIT,30,480 ORIOLE PKWY
PARK PROHIBITED TIME NO PERMIT,30,RUNNYMEDE RD
PARK PROHIBITED TIME NO PERMIT,30,44 KING EDWARD AVE
PARK PROHIBITED TIME NO PERMIT,30,147 KITCHENER AVE
PARK PROHIBITED TIME NO PERMIT,30,441 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,1 HECTOR AVE
PARK PROHIBITED TIME NO PERMIT,30,221 GREENWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,423 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,145 HIGHBOURNE RD
PARK PROHIBITED TIME NO PERMIT,30,190 BARKER AVE
PARK PROHIBITED TIME NO PERMIT,30,143 KITCHENER AVE
PARK PROHIBITED TIME NO PERMIT,30,DURIE ST
PARK PROHIBITED TIME NO PERMIT,30,40 ALEXANDER ST
PARK PROHIBITED TIME NO PERMIT,30,2 MARSHALL BLVD
PARK PROHIBITED TIME NO PERMIT,30,40 ALEXANDER ST
PARK PROHIBITED TIME NO PERMIT,30,371 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,7 EVERETT CRES
PARK PROHIBITED TIME NO PERMIT,30,355 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,2 MARSHALL BLVD
PARK PROHIBITED TIME NO PERMIT,30,15 EVERETT CRES
PARK PROHIBITED TIME NO PERMIT,30,1987 DUNDAS ST E
PARK PROHIBITED TIME NO PERMIT,30,70 ALEXANDER ST
PARK PROHIBITED TIME NO PERMIT,30,96 ALBERTUS AVE
PARK PROHIBITED TIME NO PERMIT,30,1987 DUNDAS ST E
PARK PROHIBITED TIME NO PERMIT,30,203 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,85 WOOD ST
PARK PROHIBITED TIME NO PERMIT,30,321 MCROBERTS AVE
PARK PROHIBITED TIME NO PERMIT,30,85 WOOD ST
PARK PROHIBITED TIME NO PERMIT,30,169 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,291 CHISHOLM AVE
PARK PROHIBITED TIME NO PERMIT,30,581 CLENDENAN AVE
PARK PROHIBITED TIME NO PERMIT,30,120 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,531 MAIN ST
PARK PROHIBITED TIME NO PERMIT,30,120 DELAWARE AVE
PARK PROHIBITED TIME NO PERMIT,30,297 HARVIE AVE
PARK PROHIBITED TIME NO PERMIT,30,BERESFORD AVE
PARK PROHIBITED TIME NO PERMIT,30,48 RICHARD AVE
PARK PROHIBITED TIME NO PERMIT,30,529 MAIN ST
PARK PROHIBITED TIME NO PERMIT,30,65 GRANBY ST
PARK PROHIBITED TIME NO PERMIT,30,134 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,532 MAIN ST
PARK PROHIBITED TIME NO PERMIT,30,65 GRANBY ST
PARK PROHIBITED TIME NO PERMIT,30,31 MARIA ST
PARK PROHIBITED TIME NO PERMIT,30,BERESFORD AVE
PARK PROHIBITED TIME NO PERMIT,30,1 BOLER ST
PARK PROHIBITED TIME NO PERMIT,30,493 MAIN ST
PARK PROHIBITED TIME NO PERMIT,30,BERESFORD AVE
PARK PROHIBITED TIME NO PERMIT,30,MAIN ST
PARK PROHIBITED TIME NO PERMIT,30,281 NAIRN AVE
PARK PROHIBITED TIME NO PERMIT,30,471 MAIN ST
PARK PROHIBITED TIME NO PERMIT,30,2 MARSHALL BLVD
PARK PROHIBITED TIME NO PERMIT,30,211 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,2 MARSHALL BLVD
PARK PROHIBITED TIME NO PERMIT,30,463 MAIN ST
PARK PROHIBITED TIME NO PERMIT,30,238 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,107 MARIA ST
PARK PROHIBITED TIME NO PERMIT,30,77 MARSHALL BLVD
PARK PROHIBITED TIME NO PERMIT,30,DEFOREST RD
PARK PROHIBITED TIME NO PERMIT,30,431 MAIN ST
PARK PROHIBITED TIME NO PERMIT,30,238 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,238 MUTUAL ST
PARK PROHIBITED TIME NO PERMIT,30,29 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,248 WOODFIELD RD
PARK PROHIBITED TIME NO PERMIT,30,10 CHAMBERS AVE
PARK PROHIBITED TIME NO PERMIT,30,201 MARIA ST
PARK PROHIBITED TIME NO PERMIT,30,MAYFIELD AVE
PARK PROHIBITED TIME NO PERMIT,30,23 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,115 GRANBY ST
PARK PROHIBITED TIME NO PERMIT,30,225 MARIA ST
PARK PROHIBITED TIME NO PERMIT,30,289 EARLSCOURT AVE
PARK PROHIBITED TIME NO PERMIT,30,GOODWOOD PARK CRES
PARK PROHIBITED TIME NO PERMIT,30,GOODWOOD PARK CRES
PARK PROHIBITED TIME NO PERMIT,30,97 GRANBY ST
PARK PROHIBITED TIME NO PERMIT,30,275 MARIA ST
PARK PROHIBITED TIME NO PERMIT,30,257 EARLSCOURT AVE
PARK PROHIBITED TIME NO PERMIT,30,29 ROBBINS AVE
PARK PROHIBITED TIME NO PERMIT,30,253 EARLSCOURT AVE
PARK PROHIBITED TIME NO PERMIT,30,301 MARIA ST
PARK PROHIBITED TIME NO PERMIT,30,67 HIAWATHA RD
PARK PROHIBITED TIME NO PERMIT,30,36 DENTONIA PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,67 MAUGHAN CRES
PARK PROHIBITED TIME NO PERMIT,30,63 HOMEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,27 ROSETHORN AVE
PARK PROHIBITED TIME NO PERMIT,30,26 DENTONIA PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,63 HOMEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,489 CLENDENAN AVE
PARK PROHIBITED TIME NO PERMIT,30,27 ROSETHORN AVE
PARK PROHIBITED TIME NO PERMIT,30,489 CLENDENAN AVE
PARK PROHIBITED TIME NO PERMIT,30,246 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,9 DENTONIA PARK AVE
PARK PROHIBITED TIME NO PERMIT,30,33 HOMEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,244 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,443 CLENDENAN AVE
PARK PROHIBITED TIME NO PERMIT,30,24 ROCKWELL AVE
PARK PROHIBITED TIME NO PERMIT,30,LAVINIA AVE
PARK PROHIBITED TIME NO PERMIT,30,193 ASHDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,25 HOMEWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,169 ASHDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,9 MAUGHAN CRES
PARK PROHIBITED TIME NO PERMIT,30,421 CLENDENAN AVE
PARK PROHIBITED TIME NO PERMIT,30,247 PRESCOTT AVE
PARK PROHIBITED TIME NO PERMIT,30,405 CLENDENAN AVE
PARK PROHIBITED TIME NO PERMIT,30,316 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,247 PRESCOTT AVE
PARK PROHIBITED TIME NO PERMIT,30,173 SELLERS AVE
PARK PROHIBITED TIME NO PERMIT,30,261 PRESCOTT AVE
PARK PROHIBITED TIME NO PERMIT,30,315 CRAVEN RD
PARK PROHIBITED TIME NO PERMIT,30,318 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,173 SELLERS AVE
PARK PROHIBITED TIME NO PERMIT,30,336 GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,421 CRAVEN RD
PARK PROHIBITED TIME NO PERMIT,30,1729 DUNDAS ST E
PARK PROHIBITED TIME NO PERMIT,30,21 ROWLAND ST
PARK PROHIBITED TIME NO PERMIT,30,HARCROFT RD
PARK PROHIBITED TIME NO PERMIT,30,28 ROWNTREE AVE
PARK PROHIBITED TIME NO PERMIT,30,28 ROWNTREE AVE
PARK PROHIBITED TIME NO PERMIT,30,HARCROFT RD
PARK PROHIBITED TIME NO PERMIT,30,53 EVERSFIELD RD
PARK PROHIBITED TIME NO PERMIT,30,40 ROWNTREE AVE
PARK PROHIBITED TIME NO PERMIT,30,15 OLYMPUS AVE
PARK PROHIBITED TIME NO PERMIT,30,105 CLENDENAN AVE
PARK PROHIBITED TIME NO PERMIT,30,185 RHODES AVE
PARK PROHIBITED TIME NO PERMIT,30,11 NEWBOLD AVE
PARK PROHIBITED TIME NO PERMIT,30,38 PARKVIEW GDNS
PARK PROHIBITED TIME NO PERMIT,30,38 PARKVIEW GDNS
PARK PROHIBITED TIME NO PERMIT,30,38 PARKVIEW GDNS
PARK PROHIBITED TIME NO PERMIT,30,GILBERT AVE
PARK PROHIBITED TIME NO PERMIT,30,50 SILVERTHORN AVE
PARK PROHIBITED TIME NO PERMIT,30,37 PARKVIEW GDNS
PARK PROHIBITED TIME NO PERMIT,30,230 CHAMBERS AVE
PARK PROHIBITED TIME NO PERMIT,30,230 CHAMBERS AVE
PARK PROHIBITED TIME NO PERMIT,30,19 AUGUSTA AVE
PARK PROHIBITED TIME NO PERMIT,30,12 PRUST AVE
PARK PROHIBITED TIME NO PERMIT,30,230 CHAMBERS AVE
PARK PROHIBITED TIME NO PERMIT,30,19 AUGUSTA AVE
PARK PROHIBITED TIME NO PERMIT,30,244 CHAMBERS AVE
PARK PROHIBITED TIME NO PERMIT,30,19 AUGUSTA AVE
PARK PROHIBITED TIME NO PERMIT,30,19 AUGUSTA AVE
PARK PROHIBITED TIME NO PERMIT,30,128 GLENLAKE AVE
PARK PROHIBITED TIME NO PERMIT,30,19 AUGUSTA AVE
PARK PROHIBITED TIME NO PERMIT,30,44 KERSDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,343 GREENWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,44 BOWMORE RD
PARK PROHIBITED TIME NO PERMIT,30,36 GLENLAKE AVE
PARK PROHIBITED TIME NO PERMIT,30,307 GREENWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,603 HARVIE AVE
PARK PROHIBITED TIME NO PERMIT,30,2 KINSDALE BLVD
PARK PROHIBITED TIME NO PERMIT,30,297 GREENWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,43 PRINCE RUPERT AVE
PARK PROHIBITED TIME NO PERMIT,30,97 THIRD ST
PARK PROHIBITED TIME NO PERMIT,30,2 KINSDALE BLVD
PARK PROHIBITED TIME NO PERMIT,30,44 KERSDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,44 KERSDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,297 GREENWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,65 CAMERON ST
PARK PROHIBITED TIME NO PERMIT,30,20 BEATON AVE
PARK PROHIBITED TIME NO PERMIT,30,73 DORVAL RD
PARK PROHIBITED TIME NO PERMIT,30,75 THIRD ST
PARK PROHIBITED TIME NO PERMIT,30,218 GREENWOOD AVE
PARK PROHIBITED TIME NO PERMIT,30,2 KINSDALE BLVD
PARK PROHIBITED TIME NO PERMIT,30,74 KERSDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,74 KERSDALE AVE
PARK PROHIBITED TIME NO PERMIT,30,16 CAMERON ST
PARK PROHIBITED TIME NO PERMIT,30,63 DORVAL RD
PARK PROHIBITED TIME NO PERMIT,30,63 DORVAL RD
PARK PROHIBITED TIME NO PERMIT,30,2 KINSDALE BLVD
PARK PROHIBITED TIME NO PERMIT,30,16 GLEN RD
PARK PROHIBITED TIME NO PERMIT,30,33 DORVAL RD
PARK PROHIBITED TIME NO PERMIT,30,31 SCOTT RD
PARK PROHIBITED TIME NO PERMIT,30,1507 WOBURN AVE
PARK PROHIBITED TIME NO PERMIT,30,16 GLEN RD
PARK PROHIBITED TIME NO PERMIT,30,15 THIRD ST
PARK PROHIBITED TIME NO PERMIT,30,2 KINSDALE BLVD
PARK PROHIBITED TIME NO PERMIT,30,6 WILDWOOD CRES
PARK PROHIBITED TIME NO PERMIT,30,88 HATHERLEY RD
PARK PROHIBITED TIME NO PERMIT,30,78 HATHERLEY RD
PARK PROHIBITED TIME NO PERMIT,30,10 KINSDALE BLVD
PARK PROHIBITED TIME NO PERMIT,30,78 HATHERLEY RD
PARK PROHIBITED TIME NO PERMIT,30,213 GLENLAKE AVE
PARK PROHIBITED TIME NO PERMIT,30,63 HATHERLEY RD
PARK PROHIBITED TIME NO PERMIT,30,MORRISON ST
PARK PROHIBITED TIME NO PERMIT,30,43 HATHERLEY RD
PARK PROHIBITED TIME NO PERMIT,30,9 KINSDALE BLVD
